721775573	[STAT ]: 	DELTA	33571	0	105795
721775573	[STAT ]: 	DELTA	13681	0	313375
721775574	[STAT ]: 	DELTA	13681	1	314015
721775575	[STAT ]: 	DELTA	13681	2	314652
721775576	[STAT ]: 	DELTA	13681	3	315326
721775576	[STAT ]: 	DELTA	13681	4	315979
721775580	[STAT ]: 	DELTA	122420	0	212285
721775588	[STAT ]: 	DELTA	33572	0	93700
721775610	[STAT ]: 	DELTA	33573	0	114271
721775632	[STAT ]: 	DELTA	33574	0	58970
721775643	[STAT ]: 	DELTA	122421	0	168808
721775655	[STAT ]: 	DELTA	33575	0	80513
721775666	[STAT ]: 	DELTA	33576	0	54401
721775688	[STAT ]: 	KEY	13682	0	1221348
721775689	[STAT ]: 	KEY	13682	1	1222100
721775690	[STAT ]: 	KEY	13682	2	1222732
721775690	[STAT ]: 	KEY	13682	3	1223404
721775691	[STAT ]: 	KEY	13682	4	1224047
721775692	[STAT ]: 	KEY	13682	5	1224713
721775703	[STAT ]: 	DELTA	33577	0	89835
721775704	[STAT ]: 	KEY	13682	6	1236788
721775705	[STAT ]: 	KEY	13682	7	1237569
721775705	[STAT ]: 	KEY	13682	8	1238113
721775706	[STAT ]: 	KEY	13682	9	1238553
721775706	[STAT ]: 	KEY	13682	10	1239027
721775707	[STAT ]: 	KEY	13682	11	1239475
721775707	[STAT ]: 	KEY	13682	12	1239842
721775708	[STAT ]: 	KEY	13682	13	1240357
721775708	[STAT ]: 	KEY	13682	14	1240884
721775709	[STAT ]: 	KEY	13682	15	1241442
721775709	[STAT ]: 	KEY	13682	16	1241854
721775710	[STAT ]: 	KEY	13682	17	1242261
721775710	[STAT ]: 	KEY	13682	18	1242833
721775711	[STAT ]: 	KEY	13682	19	1243425
721775712	[STAT ]: 	KEY	13682	20	1244010
721775712	[STAT ]: 	KEY	13682	21	1244386
721775713	[STAT ]: 	KEY	13682	22	1244790
721775715	[STAT ]: 	DELTA	33578	0	70976
721775716	[STAT ]: 	DELTA	122422	0	241273
721775741	[STAT ]: 	DELTA	33579	0	95528
721775753	[STAT ]: 	DELTA	33580	0	85568
721775771	[STAT ]: 	DELTA	122423	0	190055
721775771	[STAT ]: 	DELTA	13683	1	369046
721775795	[STAT ]: 	DELTA	33582	0	55530
721775806	[STAT ]: 	DELTA	33583	0	64309
721775807	[STAT ]: 	DELTA	13684	0	401988
721775808	[STAT ]: 	DELTA	13684	1	402619
721775809	[STAT ]: 	DELTA	13684	2	403273
721775809	[STAT ]: 	DELTA	13684	3	403651
721775810	[STAT ]: 	DELTA	13684	4	404151
721775822	[STAT ]: 	DELTA	13683	0	419395
721775822	[STAT ]: 	DELTA	13683	0	421025
721775823	[STAT ]: 	DELTA	33581	0	118163
721775823	[STAT ]: 	DELTA	13683	1	421955
721775824	[STAT ]: 	DELTA	13683	2	422571
721775824	[STAT ]: 	DELTA	13683	3	423041
721775825	[STAT ]: 	DELTA	13683	4	423456
721775825	[STAT ]: 	DELTA	13684	0	419032
721775826	[STAT ]: 	DELTA	13684	1	419441
721775826	[STAT ]: 	DELTA	33584	0	71507
721775846	[STAT ]: 	DELTA	122424	0	247244
721775851	[STAT ]: 	DELTA	33585	0	64792
721775863	[STAT ]: 	DELTA	13685	0	454707
721775864	[STAT ]: 	DELTA	13685	1	455895
721775865	[STAT ]: 	DELTA	13685	2	456530
721775866	[STAT ]: 	DELTA	13685	3	457492
721775867	[STAT ]: 	DELTA	33586	0	59125
721775884	[STAT ]: 	DELTA	13683	5	112593
721775896	[STAT ]: 	DELTA	33587	0	71847
721775919	[STAT ]: 	DELTA	13686	0	505681
721775920	[STAT ]: 	DELTA	13686	1	506114
721775920	[STAT ]: 	DELTA	13686	2	506525
721775921	[STAT ]: 	DELTA	33588	0	80125
721775922	[STAT ]: 	DELTA	122425	0	203995
721775933	[STAT ]: 	DELTA	13684	5	125790
721775934	[STAT ]: 	DELTA	33589	0	91684
721775962	[STAT ]: 	DELTA	33590	0	64527
721775963	[STAT ]: 	DELTA	13687	0	499107
721775965	[STAT ]: 	DELTA	13687	1	501232
721775966	[STAT ]: 	DELTA	13687	2	502013
721775966	[STAT ]: 	DELTA	13687	3	502573
721775967	[STAT ]: 	DELTA	13687	4	503169
721775968	[STAT ]: 	DELTA	33591	0	59236
721775986	[STAT ]: 	DELTA	122426	0	251323
721775993	[STAT ]: 	DELTA	33592	0	82872
721776016	[STAT ]: 	DELTA	13688	0	500845
721776016	[STAT ]: 	DELTA	13688	1	501350
721776017	[STAT ]: 	DELTA	13688	2	501839
721776029	[STAT ]: 	DELTA	33593	0	64935
721776031	[STAT ]: 	DELTA	33594	0	63541
721776052	[STAT ]: 	DELTA	122427	0	204483
721776053	[STAT ]: 	DELTA	33595	0	58411
721776054	[STAT ]: 	DELTA	13689	0	495306
721776055	[STAT ]: 	DELTA	13689	1	495795
721776055	[STAT ]: 	DELTA	13689	2	496255
721776068	[STAT ]: 	DELTA	33596	0	69214
721776085	[STAT ]: 	DELTA	33597	0	55026
721776096	[STAT ]: 	DELTA	13690	0	449077
721776115	[STAT ]: 	DELTA	13690	1	467956
721776116	[STAT ]: 	DELTA	13690	2	468553
721776116	[STAT ]: 	DELTA	122428	0	268469
721776117	[STAT ]: 	DELTA	13690	3	469160
721776119	[STAT ]: 	DELTA	33598	0	87270
721776131	[STAT ]: 	DELTA	33599	0	61514
721776146	[STAT ]: 	DELTA	33600	0	59487
721776147	[STAT ]: 	DELTA	13691	0	497875
721776149	[STAT ]: 	DELTA	13691	1	499050
721776160	[STAT ]: 	DELTA	13691	2	510321
721776175	[STAT ]: 	DELTA	13691	3	524825
721776180	[STAT ]: 	DELTA	122429	0	192888
721776189	[STAT ]: 	DELTA	33601	0	52146
721776201	[STAT ]: 	DELTA	13692	0	446255
721776203	[STAT ]: 	DELTA	13692	1	447913
721776204	[STAT ]: 	DELTA	13692	2	448799
721776226	[STAT ]: 	DELTA	33603	0	58644
721776239	[STAT ]: 	DELTA	33602	0	73686
721776273	[STAT ]: 	DELTA	33605	0	56436
721776275	[STAT ]: 	DELTA	33606	0	56571
721776277	[STAT ]: 	DELTA	33604	0	98575
721776289	[STAT ]: 	DELTA	13694	0	422934
721776290	[STAT ]: 	DELTA	13694	1	424039
721776301	[STAT ]: 	DELTA	13694	2	435666
721776302	[STAT ]: 	DELTA	13694	3	436202
721776309	[STAT ]: 	DELTA	122431	0	320911
721776336	[STAT ]: 	DELTA	33607	0	61373
721776347	[STAT ]: 	DELTA	13695	0	345911
721776347	[STAT ]: 	DELTA	13695	1	346419
721776348	[STAT ]: 	DELTA	13695	2	346982
721776361	[STAT ]: 	DELTA	33608	0	84538
721776373	[STAT ]: 	DELTA	122432	0	255354
721776373	[STAT ]: 	DELTA	33609	0	57511
721776374	[STAT ]: 	DELTA	33610	0	56839
721776386	[STAT ]: 	DELTA	13696	0	293591
721776388	[STAT ]: 	DELTA	13696	1	294618
721776389	[STAT ]: 	DELTA	13696	2	295582
721776390	[STAT ]: 	DELTA	33611	0	52774
721776391	[STAT ]: 	DELTA	33612	0	52529
721776416	[STAT ]: 	DELTA	33613	0	53384
721776440	[STAT ]: 	DELTA	13697	0	322027
721776440	[STAT ]: 	DELTA	13697	1	322626
721776441	[STAT ]: 	DELTA	13697	2	323165
721776442	[STAT ]: 	DELTA	13697	3	323727
721776442	[STAT ]: 	DELTA	13697	4	324330
721776450	[STAT ]: 	DELTA	122433	0	332078
721776468	[STAT ]: 	DELTA	33614	0	54404
721776469	[STAT ]: 	DELTA	33615	0	53532
721776482	[STAT ]: 	DELTA	13698	0	321193
721776483	[STAT ]: 	DELTA	13698	1	321982
721776484	[STAT ]: 	DELTA	13698	2	322688
721776485	[STAT ]: 	DELTA	13698	3	323311
721776504	[STAT ]: 	DELTA	122434	0	193873
721776520	[STAT ]: 	DELTA	33616	0	63412
721776533	[STAT ]: 	DELTA	33617	0	64368
721776544	[STAT ]: 	DELTA	33618	0	57496
721776545	[STAT ]: 	DELTA	33619	0	57214
721776567	[STAT ]: 	DELTA	13699	0	359621
721776570	[STAT ]: 	DELTA	13699	1	362778
721776571	[STAT ]: 	DELTA	13699	2	363674
721776572	[STAT ]: 	DELTA	13699	3	364507
721776574	[STAT ]: 	DELTA	33620	0	52757
721776578	[STAT ]: 	DELTA	122435	0	251355
721776597	[STAT ]: 	DELTA	33621	0	62352
721776597	[STAT ]: 	DELTA	33622	0	61798
721776598	[STAT ]: 	DELTA	13700	2	308725
721776599	[STAT ]: 	DELTA	13700	3	309440
721776612	[STAT ]: 	DELTA	13700	0	321768
721776634	[STAT ]: 	DELTA	33623	0	61207
721776643	[STAT ]: 	DELTA	122436	0	191951
721776645	[STAT ]: 	DELTA	13701	0	338277
721776647	[STAT ]: 	DELTA	13701	1	339330
721776647	[STAT ]: 	DELTA	13701	2	339802
721776648	[STAT ]: 	DELTA	13701	3	340352
721776648	[STAT ]: 	DELTA	13700	0	358828
721776649	[STAT ]: 	DELTA	13700	1	359189
721776671	[STAT ]: 	DELTA	33624	0	95729
721776673	[STAT ]: 	DELTA	33625	0	95821
721776685	[STAT ]: 	DELTA	13702	0	303468
721776686	[STAT ]: 	DELTA	13702	2	304721
721776710	[STAT ]: 	DELTA	13702	3	328392
721776710	[STAT ]: 	DELTA	13702	0	328248
721776712	[STAT ]: 	DELTA	33626	0	132762
721776713	[STAT ]: 	DELTA	33627	0	130756
721776714	[STAT ]: 	DELTA	33628	0	129837
721776717	[STAT ]: 	DELTA	122437	0	265530
721776728	[STAT ]: 	DELTA	33629	0	92053
721776739	[STAT ]: 	DELTA	13703	0	321303
721776740	[STAT ]: 	DELTA	13703	1	322400
721776741	[STAT ]: 	DELTA	13703	2	322870
721776741	[STAT ]: 	DELTA	13703	3	323465
721776742	[STAT ]: 	DELTA	13703	4	323891
721776742	[STAT ]: 	DELTA	13702	1	360828
721776772	[STAT ]: 	DELTA	122438	0	192805
721776790	[STAT ]: 	DELTA	33630	0	117927
721776802	[STAT ]: 	DELTA	13704	0	346038
721776803	[STAT ]: 	DELTA	13704	1	347182
721776805	[STAT ]: 	DELTA	33631	0	92168
721776807	[STAT ]: 	DELTA	33632	0	92735
721776821	[STAT ]: 	DELTA	13704	0	364059
721776822	[STAT ]: 	DELTA	13704	3	365201
721776822	[STAT ]: 	DELTA	13704	2	365956
721776826	[STAT ]: 	DELTA	122438	0	53861
721776826	[STAT ]: 	DELTA	122438	1	54036
721776827	[STAT ]: 	DELTA	122438	4	53888
721776827	[STAT ]: 	DELTA	122438	3	54403
721776827	[STAT ]: 	DELTA	122438	2	54946
721776845	[STAT ]: 	DELTA	33633	0	83759
721776845	[STAT ]: 	DELTA	13705	0	337267
721776848	[STAT ]: 	DELTA	122439	0	268682
721776857	[STAT ]: 	DELTA	13705	1	348750
721776857	[STAT ]: 	DELTA	13705	2	349148
721776858	[STAT ]: 	DELTA	13705	3	349585
721776858	[STAT ]: 	DELTA	13705	4	349955
721776870	[STAT ]: 	DELTA	33634	0	90251
721776871	[STAT ]: 	DELTA	33635	0	64809
721776896	[STAT ]: 	DELTA	13706	0	327789
721776897	[STAT ]: 	DELTA	13706	1	328186
721776897	[STAT ]: 	DELTA	13706	2	328648
721776898	[STAT ]: 	DELTA	13706	3	328996
721776898	[STAT ]: 	DELTA	13706	4	329514
721776902	[STAT ]: 	DELTA	122440	0	126976
721776903	[STAT ]: 	DELTA	122440	1	127500
721776903	[STAT ]: 	DELTA	122440	2	127923
721776904	[STAT ]: 	DELTA	122440	3	128335
721776904	[STAT ]: 	DELTA	122439	0	55733
721776905	[STAT ]: 	DELTA	122439	1	55914
721776905	[STAT ]: 	DELTA	122439	2	56042
721776905	[STAT ]: 	DELTA	122439	3	56212
721776910	[STAT ]: 	DELTA	33636	0	86429
721776933	[STAT ]: 	DELTA	33637	0	108168
721776945	[STAT ]: 	DELTA	13707	0	298363
721776946	[STAT ]: 	DELTA	13707	1	299529
721776947	[STAT ]: 	DELTA	13707	2	300315
721776947	[STAT ]: 	DELTA	33638	0	87308
721776959	[STAT ]: 	DELTA	33639	0	98218
721776979	[STAT ]: 	DELTA	122441	0	129576
721776980	[STAT ]: 	DELTA	122441	1	130249
721776980	[STAT ]: 	DELTA	122441	2	130669
721776981	[STAT ]: 	DELTA	122441	3	131092
721776981	[STAT ]: 	DELTA	122441	4	131465
721776983	[STAT ]: 	DELTA	33640	0	87507
721777006	[STAT ]: 	DELTA	13708	0	319943
721777018	[STAT ]: 	DELTA	33641	0	106163
721777019	[STAT ]: 	DELTA	33642	0	106564
721777031	[STAT ]: 	DELTA	33643	0	96537
721777054	[STAT ]: 	DELTA	13708	0	368541
721777055	[STAT ]: 	DELTA	13708	1	368891
721777055	[STAT ]: 	DELTA	13708	2	369254
721777055	[STAT ]: 	DELTA	13708	3	369613
721777067	[STAT ]: 	DELTA	13709	0	327227
721777068	[STAT ]: 	DELTA	13709	1	327850
721777068	[STAT ]: 	DELTA	13709	2	328271
721777069	[STAT ]: 	DELTA	13709	3	328702
721777069	[STAT ]: 	DELTA	13709	4	329139
721777070	[STAT ]: 	DELTA	13709	0	329223
721777070	[STAT ]: 	DELTA	13709	1	329799
721777084	[STAT ]: 	DELTA	33644	0	99679
721777086	[STAT ]: 	DELTA	33645	0	86963
721777087	[STAT ]: 	DELTA	122442	0	115024
721777088	[STAT ]: 	DELTA	122442	1	116047
721777089	[STAT ]: 	DELTA	122442	2	116812
721777102	[STAT ]: 	DELTA	122443	0	127100
721777102	[STAT ]: 	DELTA	122443	1	127433
721777103	[STAT ]: 	DELTA	122443	2	127796
721777103	[STAT ]: 	DELTA	122443	3	128176
721777104	[STAT ]: 	DELTA	122443	4	128902
721777109	[STAT ]: 	DELTA	33646	0	89500
721777110	[STAT ]: 	DELTA	33647	0	89135
721777111	[STAT ]: 	DELTA	13710	0	307649
721777112	[STAT ]: 	DELTA	13710	1	308588
721777112	[STAT ]: 	DELTA	13710	2	309158
721777113	[STAT ]: 	DELTA	13710	3	309778
721777114	[STAT ]: 	DELTA	13710	4	310406
721777114	[STAT ]: 	DELTA	13710	0	310342
721777115	[STAT ]: 	DELTA	13710	1	310982
721777182	[STAT ]: 	DELTA	13711	0	335399
721777194	[STAT ]: 	DELTA	33648	0	137045
721777205	[STAT ]: 	DELTA	13709	5	137945
721777207	[STAT ]: 	DELTA	13711	0	360699
721777207	[STAT ]: 	DELTA	13711	1	361365
721777209	[STAT ]: 	DELTA	13711	2	362587
721777209	[STAT ]: 	DELTA	13711	3	363219
721777211	[STAT ]: 	DELTA	122444	1	123234
721777212	[STAT ]: 	DELTA	122444	2	124318
721777213	[STAT ]: 	DELTA	122444	0	125302
721777214	[STAT ]: 	DELTA	122444	0	124782
721777214	[STAT ]: 	DELTA	122444	3	125863
721777220	[STAT ]: 	DELTA	33649	0	133826
721777245	[STAT ]: 	DELTA	33650	0	134800
721777256	[STAT ]: 	DELTA	33651	0	144081
721777257	[STAT ]: 	DELTA	13710	5	145511
721777269	[STAT ]: 	DELTA	122445	0	164383
721777269	[STAT ]: 	KEY	13712	3	1274839
721777269	[STAT ]: 	DELTA	122445	1	164815
721777270	[STAT ]: 	KEY	13712	0	1275942
721777270	[STAT ]: 	DELTA	122445	2	165279
721777270	[STAT ]: 	DELTA	122445	3	165729
721777290	[STAT ]: 	DELTA	33652	0	151239
721777291	[STAT ]: 	KEY	13712	3	1292115
721777292	[STAT ]: 	KEY	13712	4	1292800
721777293	[STAT ]: 	KEY	13712	2	1299294
721777294	[STAT ]: 	DELTA	33653	0	120936
721777296	[STAT ]: 	DELTA	33654	0	121721
721777297	[STAT ]: 	DELTA	33655	0	121348
721777322	[STAT ]: 	DELTA	13713	0	376733
721777323	[STAT ]: 	DELTA	13713	1	377399
721777324	[STAT ]: 	DELTA	13713	2	378026
721777324	[STAT ]: 	DELTA	13713	3	378646
721777337	[STAT ]: 	DELTA	122446	1	125441
721777339	[STAT ]: 	KEY	13712	2	1339594
721777339	[STAT ]: 	DELTA	122446	2	127089
721777339	[STAT ]: 	KEY	13712	1	1340366
721777340	[STAT ]: 	KEY	13712	22	1344933
721777341	[STAT ]: 	KEY	13712	0	1341738
721777341	[STAT ]: 	KEY	13712	21	1346260
721777342	[STAT ]: 	KEY	13712	18	1347080
721777343	[STAT ]: 	KEY	13712	20	1347571
721777350	[STAT ]: 	DELTA	122446	3	137788
721777350	[STAT ]: 	DELTA	122446	4	138214
721777351	[STAT ]: 	DELTA	122446	0	137948
721777351	[STAT ]: 	DELTA	122446	1	138346
721777354	[STAT ]: 	KEY	13712	17	1358853
721777355	[STAT ]: 	KEY	13712	19	1360079
721777356	[STAT ]: 	KEY	13712	10	1361579
721777357	[STAT ]: 	KEY	13712	14	1361936
721777357	[STAT ]: 	KEY	13712	13	1362509
721777358	[STAT ]: 	KEY	13712	15	1362827
721777358	[STAT ]: 	KEY	13712	11	1363651
721777359	[STAT ]: 	KEY	13712	9	1364207
721777359	[STAT ]: 	KEY	13712	6	1364826
721777359	[STAT ]: 	KEY	13712	4	1365453
721777360	[STAT ]: 	KEY	13712	16	1364980
721777361	[STAT ]: 	KEY	13712	12	1366241
721777361	[STAT ]: 	KEY	13712	7	1367138
721777362	[STAT ]: 	KEY	13712	5	1367905
721777363	[STAT ]: 	KEY	13712	1	1368828
721777363	[STAT ]: 	KEY	13712	8	1368927
721777364	[STAT ]: 	DELTA	33656	0	142590
721777366	[STAT ]: 	DELTA	33657	0	118113
721777366	[STAT ]: 	DELTA	33658	0	108372
721777397	[STAT ]: 	DELTA	122447	0	150147
721777397	[STAT ]: 	DELTA	122447	1	150457
721777398	[STAT ]: 	DELTA	122447	2	150802
721777412	[STAT ]: 	DELTA	13714	0	417554
721777413	[STAT ]: 	DELTA	13714	0	417493
721777414	[STAT ]: 	DELTA	13714	3	418772
721777414	[STAT ]: 	DELTA	13714	2	419245
721777414	[STAT ]: 	DELTA	13714	1	419662
721777425	[STAT ]: 	DELTA	33659	0	133611
721777426	[STAT ]: 	DELTA	33660	0	130426
721777427	[STAT ]: 	DELTA	13715	0	383938
721777427	[STAT ]: 	DELTA	13715	1	384346
721777452	[STAT ]: 	DELTA	122446	5	113883
721777463	[STAT ]: 	DELTA	122448	0	124306
721777463	[STAT ]: 	DELTA	13715	2	419766
721777463	[STAT ]: 	DELTA	122448	1	124634
721777463	[STAT ]: 	DELTA	122448	2	124855
721777463	[STAT ]: 	DELTA	13715	0	419916
721777464	[STAT ]: 	DELTA	122448	3	125178
721777464	[STAT ]: 	DELTA	13715	3	420800
721777464	[STAT ]: 	DELTA	122448	4	125475
721777485	[STAT ]: 	DELTA	13715	4	441961
721777498	[STAT ]: 	DELTA	13716	0	452504
721777510	[STAT ]: 	DELTA	33661	0	181181
721777512	[STAT ]: 	DELTA	33662	0	181602
721777513	[STAT ]: 	DELTA	33665	0	117569
721777514	[STAT ]: 	DELTA	33663	0	148468
721777514	[STAT ]: 	DELTA	33664	0	120145
721777515	[STAT ]: 	DELTA	33666	0	88976
721777529	[STAT ]: 	DELTA	13717	0	378801
721777529	[STAT ]: 	DELTA	13717	1	379386
721777530	[STAT ]: 	DELTA	13717	2	379957
721777530	[STAT ]: 	DELTA	13717	3	380524
721777563	[STAT ]: 	DELTA	33667	0	135493
721777564	[STAT ]: 	DELTA	13718	0	357740
721777564	[STAT ]: 	DELTA	13718	1	358101
721777566	[STAT ]: 	DELTA	33668	0	113241
721777584	[STAT ]: 	DELTA	122449	0	197219
721777584	[STAT ]: 	DELTA	122449	3	198626
721777585	[STAT ]: 	DELTA	122449	2	199174
721777585	[STAT ]: 	DELTA	122449	1	199557
721777586	[STAT ]: 	DELTA	122449	4	199704
721777586	[STAT ]: 	DELTA	122449	0	200147
721777589	[STAT ]: 	DELTA	33669	0	114559
721777600	[STAT ]: 	DELTA	13719	0	392228
721777601	[STAT ]: 	DELTA	13719	1	392678
721777601	[STAT ]: 	DELTA	13719	2	393111
721777602	[STAT ]: 	DELTA	13719	3	393536
721777635	[STAT ]: 	DELTA	33670	0	123011
721777635	[STAT ]: 	DELTA	33671	0	122388
721777638	[STAT ]: 	DELTA	122450	1	120645
721777639	[STAT ]: 	DELTA	122450	2	121334
721777639	[STAT ]: 	DELTA	122450	3	121745
721777640	[STAT ]: 	DELTA	122450	0	122241
721777658	[STAT ]: 	DELTA	13720	0	399532
721777659	[STAT ]: 	DELTA	13720	1	399988
721777693	[STAT ]: 	DELTA	13720	0	433193
721777703	[STAT ]: 	DELTA	122451	0	118619
721777704	[STAT ]: 	DELTA	122451	1	119382
721777705	[STAT ]: 	DELTA	122451	3	120494
721777706	[STAT ]: 	DELTA	122451	4	121211
721777706	[STAT ]: 	DELTA	122451	2	122066
721777707	[STAT ]: 	DELTA	122451	1	121946
721777707	[STAT ]: 	DELTA	122451	0	122421
721777716	[STAT ]: 	DELTA	33672	0	165150
721777716	[STAT ]: 	DELTA	33673	0	162546
721777717	[STAT ]: 	DELTA	13721	0	304189
721777718	[STAT ]: 	DELTA	13721	1	305039
721777719	[STAT ]: 	DELTA	13721	2	305773
721777719	[STAT ]: 	DELTA	13721	3	306209
721777731	[STAT ]: 	DELTA	13720	2	472427
721777732	[STAT ]: 	DELTA	13720	3	472928
721777732	[STAT ]: 	DELTA	33674	0	141905
721777733	[STAT ]: 	DELTA	33675	0	129836
721777750	[STAT ]: 	DELTA	122452	0	110789
721777751	[STAT ]: 	DELTA	122452	2	111868
721777751	[STAT ]: 	DELTA	122452	1	112531
721777758	[STAT ]: 	DELTA	33676	0	125209
721777759	[STAT ]: 	DELTA	33677	0	124956
721777760	[STAT ]: 	DELTA	13722	0	274658
721777761	[STAT ]: 	DELTA	13722	1	275417
721777762	[STAT ]: 	DELTA	13722	2	276121
721777798	[STAT ]: 	DELTA	33678	0	126450
721777799	[STAT ]: 	DELTA	33679	0	125189
721777799	[STAT ]: 	DELTA	13723	0	311462
721777800	[STAT ]: 	DELTA	13723	1	312212
721777800	[STAT ]: 	DELTA	13723	2	312695
721777801	[STAT ]: 	DELTA	13723	3	313098
721777814	[STAT ]: 	DELTA	33680	0	120132
721777815	[STAT ]: 	DELTA	33681	0	120379
721777826	[STAT ]: 	DELTA	122451	5	122496
721777827	[STAT ]: 	DELTA	122453	4	122462
721777828	[STAT ]: 	DELTA	122453	1	123203
721777828	[STAT ]: 	DELTA	122453	2	123642
721777829	[STAT ]: 	DELTA	122453	0	124315
721777829	[STAT ]: 	DELTA	122453	0	124000
721777830	[STAT ]: 	DELTA	122453	3	125104
721777837	[STAT ]: 	DELTA	13724	0	347434
721777838	[STAT ]: 	DELTA	13724	1	348429
721777838	[STAT ]: 	DELTA	13724	2	349047
721777839	[STAT ]: 	DELTA	13724	3	349470
721777851	[STAT ]: 	DELTA	33682	0	118411
721777872	[STAT ]: 	DELTA	122454	2	121798
721777873	[STAT ]: 	DELTA	122454	1	122633
721777874	[STAT ]: 	DELTA	122454	3	123096
721777874	[STAT ]: 	DELTA	122454	0	123780
721777874	[STAT ]: 	DELTA	122454	0	123203
721777875	[STAT ]: 	DELTA	122454	4	124202
721777887	[STAT ]: 	DELTA	33683	0	128037
721777888	[STAT ]: 	DELTA	33684	0	113115
721777900	[STAT ]: 	DELTA	13725	0	326173
721777900	[STAT ]: 	DELTA	13725	1	326601
721777901	[STAT ]: 	DELTA	13725	2	326971
721777901	[STAT ]: 	DELTA	13725	3	327308
721777934	[STAT ]: 	DELTA	33685	0	135628
721777936	[STAT ]: 	DELTA	33686	0	120844
721777936	[STAT ]: 	DELTA	13726	0	280649
721777938	[STAT ]: 	DELTA	13726	1	281875
721777939	[STAT ]: 	DELTA	13726	2	282733
721777939	[STAT ]: 	DELTA	13726	3	283249
721777948	[STAT ]: 	DELTA	122455	0	121489
721777949	[STAT ]: 	DELTA	122455	2	122317
721777950	[STAT ]: 	DELTA	122455	3	122720
721777950	[STAT ]: 	DELTA	122455	1	123168
721777972	[STAT ]: 	DELTA	33687	0	121790
721777973	[STAT ]: 	DELTA	33688	0	120994
721777986	[STAT ]: 	DELTA	13727	0	304722
721777987	[STAT ]: 	DELTA	13727	1	305150
721777987	[STAT ]: 	DELTA	13727	2	305522
721777987	[STAT ]: 	DELTA	13727	3	305888
721777988	[STAT ]: 	DELTA	13727	4	306262
721777992	[STAT ]: 	DELTA	122456	0	119646
721777993	[STAT ]: 	DELTA	122456	1	119945
721777993	[STAT ]: 	DELTA	122456	2	120182
721777993	[STAT ]: 	DELTA	122456	3	120409
721777994	[STAT ]: 	DELTA	122456	4	120657
721777999	[STAT ]: 	DELTA	33689	0	110704
721778022	[STAT ]: 	DELTA	33690	0	119331
721778033	[STAT ]: 	DELTA	33691	0	119243
721778034	[STAT ]: 	DELTA	33692	0	119416
721778035	[STAT ]: 	DELTA	13728	0	317088
721778036	[STAT ]: 	DELTA	13728	1	317927
721778036	[STAT ]: 	DELTA	13728	2	318380
721778036	[STAT ]: 	DELTA	13728	3	318777
721778059	[STAT ]: 	DELTA	33693	0	123264
721778067	[STAT ]: 	DELTA	122457	0	117886
721778067	[STAT ]: 	DELTA	122457	3	118116
721778067	[STAT ]: 	DELTA	122457	1	118478
721778068	[STAT ]: 	DELTA	122457	2	118712
721778084	[STAT ]: 	DELTA	13729	0	322814
721778085	[STAT ]: 	DELTA	13729	1	323850
721778085	[STAT ]: 	DELTA	13729	2	324269
721778086	[STAT ]: 	DELTA	13729	3	324649
721778121	[STAT ]: 	DELTA	33694	0	148023
721778132	[STAT ]: 	DELTA	33695	0	157477
721778133	[STAT ]: 	DELTA	13730	0	333043
721778135	[STAT ]: 	DELTA	13730	1	334781
721778135	[STAT ]: 	DELTA	13730	2	335546
721778136	[STAT ]: 	DELTA	13730	3	335918
721778149	[STAT ]: 	DELTA	33696	0	125516
721778160	[STAT ]: 	DELTA	33697	0	126520
721778184	[STAT ]: 	DELTA	122458	0	121646
721778184	[STAT ]: 	DELTA	33698	0	124303
721778185	[STAT ]: 	DELTA	33699	0	123382
721778185	[STAT ]: 	DELTA	122458	1	122660
721778186	[STAT ]: 	DELTA	122458	2	123249
721778186	[STAT ]: 	DELTA	122458	3	123523
721778187	[STAT ]: 	DELTA	122458	4	123735
721778187	[STAT ]: 	DELTA	122459	0	122502
721778188	[STAT ]: 	DELTA	122459	1	122841
721778188	[STAT ]: 	DELTA	122459	2	123065
721778188	[STAT ]: 	DELTA	122459	3	123280
721778189	[STAT ]: 	DELTA	122459	4	123509
721778196	[STAT ]: 	DELTA	13731	0	358326
721778230	[STAT ]: 	DELTA	33700	0	118661
721778231	[STAT ]: 	DELTA	33701	0	119396
721778232	[STAT ]: 	DELTA	13732	0	356672
721778234	[STAT ]: 	DELTA	13732	1	358264
721778234	[STAT ]: 	DELTA	13732	2	358934
721778235	[STAT ]: 	DELTA	13732	3	359446
721778248	[STAT ]: 	DELTA	13731	1	410540
721778248	[STAT ]: 	DELTA	13731	3	410881
721778249	[STAT ]: 	DELTA	13731	0	411430
721778249	[STAT ]: 	DELTA	13731	2	411733
721778261	[STAT ]: 	DELTA	33702	0	127252
721778274	[STAT ]: 	KEY	122460	0	1545555
721778275	[STAT ]: 	KEY	122460	1	1546092
721778276	[STAT ]: 	KEY	122460	2	1546634
721778276	[STAT ]: 	KEY	122460	3	1547115
721778277	[STAT ]: 	KEY	122460	4	1547572
721778277	[STAT ]: 	KEY	122460	5	1547988
721778278	[STAT ]: 	KEY	122460	6	1548407
721778278	[STAT ]: 	KEY	122460	7	1548817
721778278	[STAT ]: 	KEY	122460	8	1549203
721778279	[STAT ]: 	KEY	122460	9	1549563
721778279	[STAT ]: 	KEY	122460	10	1549803
721778279	[STAT ]: 	KEY	122460	11	1550025
721778280	[STAT ]: 	KEY	122460	12	1550276
721778280	[STAT ]: 	KEY	122460	13	1550594
